1, Coral Reefs, 29, Northern Salado, Rubber fig Salix caprea Adansonia digitata Quercus serrata Neem Tree Black locust, Mount Morgan, Hidden Lakes Circle C Dam Faucherie Lake Granite Lakes
793, Marine Ecosystems, 59, Shatt al-Arab – Euphrates, Brazil nut English walnut Salix caprea Quercus ilex Southern magnolia Banyan Coast redwood Quercus acutissima English oak Montezuma cypress European ash Pará rubber tree Pistachio Tree of heaven, Mount Marcus Baker, Magalia Reservoir Pioneer Basin Lakes Fraser Lakes Hidden Lake
794, Managed Grasslands, 48, Kapuas, Indian gooseberry Cacao tree Quercus suber Clove Cacao tree Neem Tree Tasmanian blue gum Ginkgo Magnolia kobus Quercus acutissima Tilia cordata Blue spruce, Mount Darwin, Turtle Lake Serene Lake Shealor Lakes Lake Hemet Lake Ralphine Flora Lake
795, Bioindustrial Ecosystems, 15, Han, Southern magnolia Rubber fig Camphor tree Cacao tree English walnut Salix caprea Tea plant Eastern black walnut, Mount Gabb, Liberty Hill Reservoir Pendant Lake Plum Valley Reservoir
796, Tropical Rain Forest Ecosystems, 33, Benue, Curry tree Breadfruit Sycamore maple Camphor tree Pistachio Quercus acutissima Tree of heaven Northern Red Oak European beech Tasmanian blue gum English walnut European ash Quercus suber, Mount Saint Elias, Laurel Lakes Brown Lake Peter Pande Lake Elk Lake Baboon Lakes
797, Inland Aquatic Ecosystems, 42, Upper Ob -- Katun, Blue spruce Star magnolia Magnolia kobus Montezuma cypress Camphor tree Tea plant Salix caprea Southern magnolia Tree of heaven Curry tree Eastern black walnut Blue spruce, (Fairweather Mountain)Mount Evans, Beck Lakes Wahoo Lakes Virginia Lake Salt Springs
798, Ecosystems of the Continental Shelves, 25, Purús, Cacao tree Indian gooseberry Quercus ilex Bay laurel Papaya Pistachio Magnolia kobus Giant sequoia, Mount Bona, Dry Lake Hog Hole Mosquito Lake Graveyard Lakes Upper Letts Lake
799, Mires: Swamp, Bog, Fen, and Moor, 40, Orinoco, Clove Breadfruit Giant sequoia Bay laurel Quercus suber Papaya Northern Red Oak Neem Tree Pistachio Montezuma cypress True cinnamon tree, Mount Bona, Eaton Lakes Florence Lake Oak Springs Reservoir
800, Coniferous Forests, Temperate Deciduous Forests, 11, (Zaïre), English oak English oak Silver maple Northern Red Oak Tree of heaven Quercus suber European beech Blue spruce Adansonia digitata Coast redwood Coconut, Mount Oso, Iron Lakes 2 Upper Morgan Lake Nine No. 2 Crown Basin Lakes Gumboot Lake Buck Lakes
801, Ecosystems of the Continental Shelves, 8, (Yili), Star magnolia Tasmanian blue gum Star magnolia Tilia cordata Cacao tree, Parry Peak, Clear Lake Ortega Reservoir Colorado Lagoon Swamp Lakes Lower Crystal Springs Reservoir Leonard Johnson Dam
802, Wetland Forests, 27, Grande, Clove Bay laurel Cacao tree European ash Adansonia digitata Cacao tree Bristlecone pine Cacao tree Coast redwood Salix caprea English oak Rubber fig, Mount Sanford, Upper Van Norman Lake Richardson Tarn Evelyn Lake 1 Anne Lake
803, Dry Coastal Ecosystems, 17, Upper Mississippi, Breadfruit Papaya True cinnamon tree Pará rubber tree White oak Papaya American sycamore White oak Eastern white pine Blue spruce True cinnamon tree, (Fairweather Mountain)Mount Evans, Oneida Lake Patrick Reservoir Strawberry Lake Poison Lake Porcupine Lake Lily Pond
804, Heathlands and Related Shrublands, 44, Yangtze, Coconut Cacao tree Quercus suber Salix caprea Montezuma cypress Curry tree English walnut, Mount Alverstone, Hopkins Slough Lord Meadow Superior Lake Loon Lake
805, Ecosystems of the Continental Shelves, 37, Desna, Camphor tree Montezuma cypress Magnolia kobus Pistachio Banyan Coast redwood Giant sequoia Tasmanian blue gum, Mount Bona, Stanford Lakes Shugru Reservoir Matanzas Creek Reservoir
806, River and Stream Ecosystems, 24, Fly, Weeping willow Silver maple Clove English oak Tree of heaven Giant sequoia Star magnolia Indian gooseberry Breadfruit Southern magnolia Tilia cordata Black locust, Mount Morgan, Baby Lake Grassy Lake Fisher Lakes Bare Island Lake Little Last Chance Lake Heart Lake
807, Mediterranean-Type Shrublands, 38, Amu Darya -- Panj, Pecan Breadfruit Northern Red Oak True cinnamon tree English oak Pará rubber tree European beech Ginkgo Blue spruce White oak Rubber fig Pará rubber tree, Mount Whitney, Connecting Slough Huysink Lake Bailey Reservoir
808, Marine Ecosystems, 3, Volta, Curry tree Eastern white pine Indian gooseberry Giant sequoia Bristlecone pine, Denali, Hole Lake Starkweather Lake Brewer Lake
809, Estuaries and Enclosed Seas, 39, Okavango, American sycamore Pistachio American sycamore Tree of heaven Adansonia digitata Coconut Bristlecone pine Quercus ilex Cacao tree Banyan Neem Tree, Gannett Peak, Ewe Lake Shot Lake, Little Big Lake Camp Lake Highland Lakes
810, Mires: Swamp, Bog, Fen, and Moor, 36, Gambia, Blue spruce Rubber fig Pecan Montezuma cypress Coconut Salix caprea Silver birch American sycamore, Mount Alverstone, Big Pine Lake #3 Shelly Lake McDermand, Lake San Andreas Lake
811, Intertidal and Littoral Ecosystems, 57, Juruá, Rubber fig White oak Weeping willow Cacao tree Bristlecone pine Neem Tree Star magnolia Pará rubber tree English walnut Black locust Quercus ilex Eastern black walnut Adansonia digitata, Hagues Peak, Badger Lakes Red Lake Antelope Creek Lakes Max Lake
812, Managed Terrestrial Ecosystems, 20, (Zambesi), English walnut Bay laurel True cinnamon tree European beech Sycamore maple English oak Southern magnolia American sycamore Quercus serrata, Mount Pinchot, Kern-Kaweah No.2 South Mountain Reservoir Rector Reservoir
813, Inland Aquatic Ecosystems, 6, Sepik, Star magnolia Montezuma cypress Quercus serrata Silver birch Northern Red Oak Bristlecone pine White oak, North Arapaho Peak, Bear Twin Lakes Stocking Lake Grouse Lake Moskowitz Reservoir Picket Creek No. 1
814, Ecosystems of Disturbed Ground, 53, Red (Asia), Quercus acutissima Camphor tree American sycamore Nutmeg Coast redwood Giant sequoia Black locust Weeping willow Tree of heaven Quercus serrata, Henry Mountain, Greeott Dam Goose Pond Lost Lakes
815, Greenhouse Ecosystems, 11, Aruwimi, European beech Banyan Giant sequoia European ash Quercus acutissima Sycamore maple English walnut Banyan Bay laurel, Handies Peak, Big Pine Lakes West Lake, Upper Golden Trout Lake, Upper
816, Greenhouse Ecosystems, 5, Tietê, Pistachio American sycamore American sycamore Cacao tree American sycamore Quercus serrata Coast redwood Cacao tree Bristlecone pine Rubber fig, Antora Peak, Barrett Lakes 6 Grey Rock Lake Darwin Lake 4
817, Hot Deserts and Arid Shrublands, 29, Shatt al-Arab – Euphrates, European beech Ginkgo American sycamore English oak Indian gooseberry Silver birch Salix caprea Bristlecone pine Eastern black walnut Banyan, Bill Williams Peak, Jewel Lake Turner Heather Farms Pond Log Lake Lost Lakes Five Lakes Basin
818, Coniferous Forests, Temperate Deciduous Forests, 28, Mekong, Quercus acutissima Silver birch Tea plant Giant sequoia Silver maple Quercus ilex Brazil nut Papaya Ginkgo English oak Weeping willow Magnolia kobus Silver birch, Bennett Peak, Cypress Lake Avalanche Lake Pioneer Basin Lakes Frying Pan Lake Pine Lake Lower Sardine Lake
819, Coral Reefs, 20, Red (USA), Coconut Eastern black walnut Quercus acutissima American sycamore Breadfruit American sycamore Pecan Quercus serrata European ash European ash Adansonia digitata Magnolia kobus European ash Neem Tree, Freemont Peak, Twin Lakes Contra Loma Reservoir Millerton Lake Shelly Lake
820, Managed Aquatic Ecosystems, 19, Congo–Chambeshi, Weeping willow Papaya Silver birch Clove Tree of heaven Pará rubber tree White oak, Mount Sneffels, Wire Lakes 4 Coon Camp Springs Crumbaugh Lake Emerson Lake
821, Lakes and Reservoirs, 58, Amazon – Ucayali – Apurímac, Brazil nut Pistachio Weeping willow Camphor tree Quercus suber Tea plant Quercus suber Rubber fig Star magnolia Star magnolia, Mount Silverheels, Grub Flat Reservoir Red Rock Lakes Twin Lakes 1 Mule Lake Twin Buck Lakes
822, Tree Crop Ecosystems, 18, Río Grande (Guapay), Camphor tree Bristlecone pine Coast redwood Black locust European ash White oak Quercus acutissima European beech Black locust Breadfruit, Mount Bear, Goethe Lake, Upper Lower Sky High Lake Lakes Basin
823, Tree Crop Ecosystems, 52, Stony Tunguska, Quercus acutissima Tasmanian blue gum Quercus serrata Weeping willow White oak European ash Eastern white pine, Mount Jackson, Long Lake Cape Canyon Reservoir Indian Lake, Upper
824, Ecosystems of the Deep Ocean, 52, Pecos, Brazil nut English walnut Curry tree Blue spruce Banyan, White Mountain Peak, Salt Springs Five Lakes Basin Lost Lake #1 Lake Wit-so-nah-pah
825, Ecosystems of the Continental Shelves, 48, Volga, English oak Tasmanian blue gum Tasmanian blue gum Quercus acutissima Adansonia digitata Quercus serrata Adansonia digitata Nutmeg Quercus acutissima Pistachio Tea plant Ginkgo Silver maple Tree of heaven, Tressider Peak, Laniger Lakes Henski Reservoir Channel Lake Long Lake, Upper
826, Managed Grasslands, 9, Río Grande (Guapay), Giant sequoia Tree of heaven Cacao tree Banyan English walnut True cinnamon tree Tea plant Camphor tree Pará rubber tree European beech American sycamore Quercus acutissima Pecan Tea plant, Hesperus Mountain, Noname Lake Duvall Lake Pine Mountain Lake Leopold Lake
827, Temperate Broad-Leaved Evergreen Forests, 12, (Lancang Jiang), Salix caprea Tasmanian blue gum Pistachio Silver birch Weeping willow Blue spruce Tilia cordata American sycamore Tasmanian blue gum Indian gooseberry, Culebra Peak, Bear Reservoir Little Libby Lake Angel Lake Cadiz Lake
828, Tropical Savannas, 30, Nelson–Saskatchewan, Quercus serrata True cinnamon tree Tea plant Clove Eastern white pine Quercus acutissima, Mauna Kea, Rock Lake Holland Lake San Jacinto Reservoir Hellhole Lake Powena Reservoir Lema Reservoir
829, Tropical Rain Forest Ecosystems, 55, Rio Grande, Papaya Pará rubber tree Tilia cordata Curry tree True cinnamon tree Weeping willow English walnut Eastern black walnut Coconut Pistachio Tilia cordata, La Plata Peak, Oak Street Creek Reservoir Smith Lake Spotted Lakes Chain Lakes Wales Lake Corral
830, Field Crop Ecosystems, 34, Madre de Dios, Silver birch Adansonia digitata Breadfruit Ginkgo Papaya English walnut Quercus serrata Tree of heaven Neem Tree Adansonia digitata Tea plant Banyan, Mount Harvard, Tough Lake Ninemile Reservoir Lake of the Woods Forest Lake Red Devil Lake McLeod Lake
831, Intertidal and Littoral Ecosystems, 8, Yangtze, Silver birch Sycamore maple Tilia cordata Tilia cordata Banyan Cacao tree Quercus serrata Silver maple, Mount Sneffels, Morris Lake Lower Twin Lake Summit Lake Dry Lake Horseshoe Lake Silver Lake
832, Managed Aquatic Ecosystems, 26, Vilyuy, Nutmeg Pecan Bay laurel Coconut Bristlecone pine Weeping willow, Mount Wrangell, Oyster Lake Spuller Lake Scepter Lake Mount Helix Reservoir Summit Lake
833, Managed Aquatic Ecosystems, 5, Pilcomayo, Ginkgo Bay laurel Tea plant Quercus ilex European beech Indian gooseberry European ash, Mount Hubbard, Long Lake Big Sage Reservoir Green Oaks No. 1 Barrett Lakes 10
834, Temperate Deserts and Semi-Deserts, 5, Ishim, Sycamore maple European beech Banyan Coast redwood Pecan Neem Tree Bristlecone pine Adansonia digitata, Gannett Peak, Boulder Lake, Lower Raker and Thomas Reservoirs Draper Lake
835, River and Stream Ecosystems, 38, (Zambesi), Breadfruit Pecan Tasmanian blue gum European ash Quercus suber Nutmeg Black locust Banyan Pará rubber tree Magnolia kobus, Vermilion Peak, Chickenfoot Lake Bunny Lake Cyclamen Lake Jones Meadow Benight Pond
836, Mediterranean-Type Shrublands, 32, Helmand, Sycamore maple Tasmanian blue gum American sycamore Adansonia digitata Tilia cordata Magnolia kobus Eastern black walnut Tree of heaven Coast redwood Quercus ilex English oak, Summit Peak, Abbott Lake Gilmore Lake Duncan Reservoir Lost Lake
837, Managed Terrestrial Ecosystems, 7, Murray–Darling, Nutmeg Star magnolia Breadfruit Pecan Quercus acutissima Sycamore maple European ash Pecan Tasmanian blue gum, Summit Peak, River Spring Lakes Raymond Retarding Basin Scott Lake Crater Lake
838, Coniferous Forests, Temperate Deciduous Forests, 16, Sutlej, Camphor tree Coast redwood European ash Bristlecone pine European ash Coast redwood Rubber fig, Capitol Peak, Lake Elsinore Little South Fork Lake Lake Tabeaud Five Lakes, Little Chapel Lake Five Lakes Basin
839, Mediterranean-Type Shrublands, 37, Amur–Argun, Adansonia digitata True cinnamon tree Rubber fig Bay laurel Nutmeg Nutmeg, Freemont Peak, Spring Lake Ridge Lake Twin Lakes Dry Lake Buck Lakes
840, Tropical Savannas, 46, Tarim, True cinnamon tree Southern magnolia Pecan Weeping willow Blue spruce, Wind River Peak, Lafayette Reservoir Lake Thomas A. Edison McLean Lake Lake Wildwood Humphreys Lakes
841, Polar and Alpine Tundra, 26, Tapajós, Coast redwood European beech Adansonia digitata Quercus serrata European ash, Mount Gabb, Crater Lake Young Lakes Pipeline Lake Eastern Brook Lakes Nora Lake Twin Lakes
842, Temperate Broad-Leaved Evergreen Forests, 61, Zambezi, Eastern white pine Quercus suber Quercus acutissima Tree of heaven Giant sequoia Tea plant Blue spruce Banyan, Mount Yale, Wampum Lake Hatch Lake Mcmahon
843, Temperate Deserts and Semi-Deserts, 58, Yamuna, Cacao tree Montezuma cypress Camphor tree English walnut Pecan European ash White oak Camphor tree Breadfruit English oak Coast redwood Pecan, Mount Sanford, Trinity Lakes Laniger Lakes 4-Q Lakes
844, Wet Coastal Ecosystems, 15, Liao, Quercus suber Black locust European ash English walnut American sycamore Bristlecone pine Quercus serrata European beech Sycamore maple, Bard Peak, Cliff Lake Hitchcock Lakes Studhorse Meadow
845, Aquatic Ecosystems, 25, Orinoco, Eastern white pine Coconut Weeping willow True cinnamon tree English walnut Breadfruit Quercus acutissima Bay laurel, Uncompahgre Peak, Government Reservoir Red Mountain Lake Ridenoure Reservoir Dry Lake
846, Polar and Alpine Tundra, 1, Khoper, Blue spruce Tasmanian blue gum Coconut Nutmeg Eastern black walnut Papaya Tea plant Curry tree Quercus ilex Bay laurel Curry tree, Pikes Peak, Sixth Lake Cliff Lake Pendant Lake Kellogg Lake Rocky Basin Lakes
847, Field Crop Ecosystems, 59, Shire, Magnolia kobus Clove English oak Blue spruce English oak European beech Quercus ilex Breadfruit Coast redwood Tree of heaven Black locust True cinnamon tree, Antora Peak, Kern-Kaweah No.6 Blue Lake Frog Lake Double Head Lake
848, Marine Ecosystems, 49, Zambezi, Curry tree Eastern black walnut Tasmanian blue gum Bristlecone pine White oak Tasmanian blue gum Tilia cordata Silver birch Pistachio Tree of heaven Northern Red Oak Rubber fig, Mount Rainier, Crooked Lakes Webb Flat Reservoir Long Lake
849, Dry Coastal Ecosystems, 45, Kama, Clove Quercus serrata Giant sequoia Magnolia kobus Ginkgo, Mount Harvard, Lema Reservoir Abbotts Lagoon Blacks Lake
850, Intertidal and Littoral Ecosystems, 25, Yellow River, Bristlecone pine Tilia cordata Adansonia digitata Eastern black walnut Rubber fig Magnolia kobus Quercus serrata Giant sequoia Tasmanian blue gum English oak Giant sequoia Cacao tree, Tressider Peak, Spring Hill Reservoir Arrowbear Lake Miners Ranch Reservoir Buttonwillow Slough Lake Fulmor
851, Intertidal and Littoral Ecosystems, 43, Helmand, European ash Clove Pecan Northern Red Oak Southern magnolia Banyan, Mount Ouray, Sawmill Lake South Lake Dry Lakes
852, Bioindustrial Ecosystems, 52, Bermejo, Montezuma cypress True cinnamon tree White oak Ginkgo Banyan True cinnamon tree Adansonia digitata Giant sequoia Blue spruce Bristlecone pine Breadfruit, Mount Kaweah, Watson Lake McGriff Lakes El Estero Ershim Lake Herring Creek Reservoir Snag Lake
853, Managed Aquatic Ecosystems, 53, Olyokma, Bristlecone pine Quercus serrata Tree of heaven Quercus serrata Tasmanian blue gum Silver maple, Mount of the Holy Cross, Pinto Lake Lawrence Lake Alkali Flat Woodchuck Lake Hidden Lakes Scoop Lake
854, Temperate Broad-Leaved Evergreen Forests, 27, Khatanga, Coast redwood American sycamore Coast redwood Black locust Banyan Eastern black walnut Quercus serrata Southern magnolia True cinnamon tree Salix caprea Silver birch Weeping willow, Mount Antero, Stone Lake Buck Lake Mather Lake Fern Lake
855, Field Crop Ecosystems, 50, Anadyr, Banyan Star magnolia Breadfruit Quercus serrata Sycamore maple Weeping willow Pará rubber tree Magnolia kobus Curry tree European beech Quercus acutissima, Mount Harvard, Buck Lakes Mildred Lakes Chain Lakes Frog Waterhole
856, River and Stream Ecosystems, 14, Snake, Neem Tree Pará rubber tree Bay laurel Star magnolia Northern Red Oak American sycamore White oak, Mount Harvard, Chalfant Lakes Onion Lake Snowflower East Lake
857, Temperate Broad-Leaved Evergreen Forests, 12, Iriri, Curry tree Pecan Star magnolia Curry tree Quercus serrata Star magnolia Pará rubber tree Adansonia digitata, Antora Peak, Payne Reservoir Swamp Lakes Starkweather Lake
858, Polar and Alpine Tundra, 32, Iriri, Quercus serrata Quercus acutissima Ginkgo Quercus serrata Adansonia digitata Pistachio Tasmanian blue gum Pecan Brazil nut, Mauna Loa, Vidette Lakes Bitterwater Lake Darwin Lake 4 Lake Sylvia Cub Lake Indian Valley Reservoir
859, Wetland Forests, 23, Wu, Banyan Quercus serrata European ash Bay laurel Silver birch English oak Southern magnolia Rubber fig Banyan Sycamore maple Eastern black walnut Breadfruit Papaya True cinnamon tree, Mount Sneffels, Graveyard Lakes Orchid Lake Herring Reservoir Stevens Lake Wire Lakes
860, Tropical Rain Forest Ecosystems, 34, Warburton–Georgina, Eastern black walnut Silver birch Coconut Quercus ilex Bristlecone pine Papaya Magnolia kobus Giant sequoia Neem Tree True cinnamon tree Pará rubber tree English oak Rubber fig Quercus suber, Jacque Peak, Painted Turtle Lake Wonder Lakes Bearpaw Lake Spring Hill Reservoir
861, Marine Ecosystems, 17, Warburton–Georgina, Montezuma cypress Coast redwood Pistachio Quercus acutissima Tasmanian blue gum Brazil nut Brazil nut Bristlecone pine Breadfruit Bay laurel Cacao tree, Pikes Peak, Powell Lake Bull Run Lake San Marcos
862, Tree Crop Ecosystems, 12, Ghaghara, Quercus serrata Tree of heaven English oak Papaya Tea plant Eastern black walnut Eastern black walnut Quercus ilex Weeping willow Banyan Pecan Coconut Eastern white pine Quercus serrata, Culebra Peak, Jarnigan Pond Coleman Forebay Buck Lakes Ostrander Lake Black Rock Lake Twin Lakes
863, Aquatic Ecosystems, 48, Oka, Nutmeg Pistachio Silver birch Adansonia digitata Salix caprea Magnolia kobus Nutmeg Black locust Quercus suber Brazil nut Silver maple Clove Ginkgo, Culebra Peak, Tyndall Creek No. 6 Matilija Lake Blackie Lake Lake Of The Woods Clover Creek Spotted Lakes
864, Heathlands and Related Shrublands, 54, Lerma - Rio Grande de Santiago, Pará rubber tree Adansonia digitata Silver maple Bay laurel Quercus ilex Adansonia digitata, Vermilion Peak, Saddlerock Lake Turner Lake Superior Lake
865, Coniferous Forests, Temperate Deciduous Forests, 37, (Yili), Pará rubber tree Rubber fig English walnut European ash Tilia cordata Pecan Sycamore maple, Mount Foraker, Broodfish Waters Frog Lake Nine No. 1 Tickner Hole Lakes Wonder Lakes Lower Sunset Lake
866, Managed Aquatic Ecosystems, 34, Pilcomayo, Northern Red Oak Clove Neem Tree Tilia cordata Brazil nut Coast redwood Papaya Breadfruit Tilia cordata Northern Red Oak Clove Tasmanian blue gum Banyan Eastern white pine, Mount Cook, Blossom Lakes Hollywood Reservoir Reef Lake Wire Lakes
867, Tropical Savannas, 29, Amur–Argun, Cacao tree Giant sequoia European beech Bristlecone pine Quercus ilex European beech, Francs Peak, Mildred Lakes Fee Reservoir Dusy Basin No. 7 Elizabeth Lake Natural Rock Tanks
868, Coniferous Forests, Temperate Deciduous Forests, 28, Ayeyarwady, Clove True cinnamon tree Quercus ilex Salix caprea Giant sequoia Tea plant Coconut Banyan Eastern black walnut Black locust European beech Tea plant European ash Indian gooseberry, Tower Mountain, Elephant Rock Lake Essex Tank Hilton Lake #10 Superior Lake Bonita Lake
869, Aquatic Ecosystems, 13, Helmand, Curry tree Camphor tree Southern magnolia Camphor tree Papaya Rubber fig Magnolia kobus Black locust European ash Curry tree Giant sequoia Silver maple Nutmeg Neem Tree, Mauna Kea, Koenig Lake Hoover Reservoir San Antonio Reservoir Lake Dalwigk Five Lakes Second Dinkey Lake
870, Estuaries and Enclosed Seas, 15, Kama, Southern magnolia Blue spruce Coconut Pistachio Ginkgo Coast redwood Banyan Giant sequoia, Culebra Peak, Barrett Lakes 1 Lee Lake Cottonwood Lakes Little Tule Lake
871, Tropical Savannas, 10, Vitim, Curry tree Ginkgo True cinnamon tree True cinnamon tree Tilia cordata Papaya Star magnolia Pecan Tilia cordata Salix caprea Ginkgo Quercus serrata, Mount Princeton, Reservoir Corralitos Lagoon Blakeley Reservoir Fraser Lakes
872, Natural Grasslands, 11, James (Dakotas), Nutmeg Quercus ilex Nutmeg Rubber fig Camphor tree Montezuma cypress, Mount Williamson, Highland Lake Trail Gulch Lake Willow Lake Gookins Dry Lake Squires
873, Wet Coastal Ecosystems, 55, Congo–Chambeshi, Bay laurel Silver birch Coast redwood Indian gooseberry Tasmanian blue gum Black locust Northern Red Oak Star magnolia Papaya, Tower Mountain, Humphreys Lakes Kalmia Lake Nash Reservoir Gem Lake
874, Managed Aquatic Ecosystems, 8, Xingu, Southern magnolia Rubber fig Northern Red Oak Sycamore maple English oak Coast redwood Salix caprea Silver maple Papaya Black locust Tasmanian blue gum White oak Brazil nut Adansonia digitata, Mount Harvard, Upper Boy Scout Lake Dry Lake Perry Ridge Lake Purdue Lake
875, Marine Ecosystems, 35, Desna, White oak Cacao tree European ash Blue spruce American sycamore Adansonia digitata Giant sequoia, Mount Silverheels, Way Lake Tickner Hole Lakes Williams Reservoir Cora Lakes Dry Lake Twin Buck Lakes
876, Coniferous Forests, Temperate Deciduous Forests, 60, Khatanga, English walnut Sycamore maple Southern magnolia Weeping willow Pecan Weeping willow Tasmanian blue gum Quercus ilex Eastern black walnut, West Buffalo Peak, Deadwood Lake Baboon Lakes Cottonwood Lakes Kerckhoff Lake
877, Tropical Savannas, 19, Zeya, Star magnolia Pará rubber tree Clove Curry tree Bristlecone pine Camphor tree, Mount of the Holy Cross, East Lake Thomas Ranch Pond Indian Lake, Upper Corrie Lochan Manzanita Lake
878, Mires: Swamp, Bog, Fen, and Moor, 22, Nile – Kagera, Eastern white pine Tree of heaven Indian gooseberry True cinnamon tree Cacao tree Star magnolia Cacao tree, Mount Harvard, Spanish Lake Santa Margarita Lake Pioneer Lake #3 Moose Lake Kid Lakes
879, Tropical Rain Forest Ecosystems, 52, Elbe–Vltava, Clove Brazil nut Sycamore maple Bristlecone pine Quercus serrata Black locust Tasmanian blue gum White oak Quercus acutissima Silver birch, Jacque Peak, Upper Horton Lakes Pony Lake Orr Lake Medley Lake Robles Diversion Sawmill Lake
880, Hot Deserts and Arid Shrublands, 23, Magdalena, Giant sequoia Brazil nut English walnut Silver maple Quercus suber Bay laurel Giant sequoia Southern magnolia Star magnolia Neem Tree, Treasure Mountain, Mud Lakes Mills Lake Brainerd Lake Sugar Pine Lake
881, Marine Ecosystems, 46, Ottawa, Pará rubber tree European ash Sycamore maple Coconut American sycamore, Mount Hunter, Wood Lake Huntley Mill Lake Ward Lakes Leoma Lakes Morris Reservoir
882, Tree Crop Ecosystems, 31, Cumberland, Eastern white pine Nutmeg Blue spruce European ash True cinnamon tree, Bald Mountain, Tule Lake Sphinx Lakes Horn Lake Donner Lake Stone Canyon Reservoir
883, Coral Reefs, 39, Syr Darya – Naryn, English oak Nutmeg White oak Bay laurel Tilia cordata Weeping willow Tree of heaven European beech Quercus acutissima, White Mountain Peak, Tyee Lakes Pacoima Reservoir Clear Lake
884, Mediterranean-Type Shrublands, 32, (Yili), Montezuma cypress European ash Tree of heaven Pecan Montezuma cypress, Mount Morgan, Bull Run Lake Santa Ynez Lake Rush Creek Lakes 1
885, Coral Reefs, 35, Krishna, Camphor tree Pará rubber tree Pistachio American sycamore Indian gooseberry European beech Tasmanian blue gum Blue spruce Rubber fig Silver birch Magnolia kobus Coast redwood, Mount Silverthrone, Summit Meadow Lake Pine Lake Big Buttonwillow Lake Birchim Lake Margaret Lake (3rd)
886, Mediterranean-Type Shrublands, 27, Athabasca, Weeping willow Camphor tree Bay laurel Tree of heaven European beech Giant sequoia Tree of heaven True cinnamon tree Banyan Breadfruit, Hagues Peak, Boggs Reservoir Jenks Lake Bear Lake Lake Jane Reservoir Powena Reservoir
887, Heathlands and Related Shrublands, 13, Paraguay, European beech Magnolia kobus Clove Magnolia kobus Ginkgo Rubber fig Black locust Salix caprea Ginkgo Quercus acutissima Clove Montezuma cypress, Summit Peak, Wire Lakes Tully Lake Dutch Lake
888, Heathlands and Related Shrublands, 39, Shire, Blue spruce Pistachio Curry tree European beech White oak Tasmanian blue gum Breadfruit Quercus ilex Pecan Tree of heaven Pará rubber tree, Mount Ouray, Bighorn Lake Azalea Lake Drinkwater Lake
889, Coral Reefs, 55, Pilcomayo, Quercus suber Quercus acutissima Tasmanian blue gum Neem Tree English oak English walnut Pará rubber tree Pistachio Coconut Papaya Quercus serrata Silver maple Weeping willow, Mount Antero, Twin Lakes Shadow Cliffs Lake East Lake Modesto Reservoir Hopkins Slough
890, Managed Grasslands, 60, Ubangi–Uele, Salix caprea Ginkgo Camphor tree Blue spruce European beech Montezuma cypress White oak Coconut Curry tree Tasmanian blue gum Quercus serrata Eastern white pine American sycamore Giant sequoia, Mount Augusta, Wilson Lake River Walk Lake Treasure Lakes Lost Lake
891, Mires: Swamp, Bog, Fen, and Moor, 38, Gila, Adansonia digitata Black locust Pecan Silver birch Sycamore maple English oak Magnolia kobus Breadfruit Nutmeg Cacao tree Tea plant, Mount Elbert, Ducasse Reservoir Buffalo Springs Reservoirs Sawmill Lake Santee Recreational Lakes
892, Greenhouse Ecosystems, 8, Ubangi–Uele, Curry tree Silver birch Sycamore maple Blue spruce Rubber fig, Parry Peak, Surprise Lake Tweedy Lake Coyote Lakes State No. 1 Halsey Forebay Fernandez Lakes
893, Marine Ecosystems, 50, Yalong, Tea plant Quercus suber Weeping willow Clove Southern magnolia Coast redwood, Cloud Peak, Blue Jay Lakes Buck Lakes Morongo Lakes
894, Greenhouse Ecosystems, 26, Krishna, Silver maple White oak Giant sequoia Bay laurel Tree of heaven Tasmanian blue gum Star magnolia Salix caprea Quercus acutissima, Antora Peak, Angel Lake Kern-Kaweah No.3 Buckhorn Lake Blue Slides Lake Granite Lake Isberg Lake, Upper
895, Tropical Rain Forest Ecosystems, 61, Vitim, Tilia cordata European beech Quercus suber Quercus ilex Ginkgo Bristlecone pine Montezuma cypress Banyan Tilia cordata Southern magnolia, Kings Peak, Loney Lake Mule Lake Lake Ming
896, Aquatic Ecosystems, 36, Kama, Brazil nut Silver maple Ginkgo Bristlecone pine Coconut Coast redwood Quercus serrata Coast redwood, Francs Peak, Treasure Lakes Baldwin Reservoir Barrell Pit Reservoir Idaho-maryland Reservoir Pacific Placer Reservoir
897, Tropical Savannas, 31, Okavango, Pistachio Breadfruit Clove Blue spruce European ash Clove Cacao tree Northern Red Oak, Mount Antero, Gravel Pit Lake Many Island Lake 4 Wahoo Lakes Hamilton Lakes Miller Lake Owl Lake
898, Heathlands and Related Shrublands, 48, Upper Yenisei -- Little Yenisei (Kaa-Hem), Ginkgo Eastern white pine Brazil nut European beech Giant sequoia Camphor tree Tilia cordata Camphor tree, Summit Peak, Phoenix Reservoir Alisal Creek Treasure Lakes Wegner Lake
899, Temperate Broad-Leaved Evergreen Forests, 41, Northern Dvina – Sukhona, Eastern black walnut Camphor tree Southern magnolia Tilia cordata White oak Cacao tree Tree of heaven Giant sequoia Quercus suber American sycamore English oak, Mount Natazhat, Lava Cap Reservoir Hoof Lake Rosasco Lake Moraine Lake Emerson Lake
